20 8 2012 07 40 46.000   40.000000  -110.000000  2.0000        358.432950           -20.727118      23 53 43.9079        20 43 37.6243         154.744306          25.229761     5195.179310
20 8 2012 07 41 46.000   40.000000  -110.000000  2.0000          2.163236           -18.075468      00 08 39.1766        18 04 31.6833         150.259481          26.458724     5118.991159
20 8 2012 07 42 46.000   40.000000  -110.000000  2.0000          5.917407           -15.370646      00 23 40.1776        15 22 14.3268         145.562332          27.482628     5061.668926
20 8 2012 07 43 46.000   40.000000  -110.000000  2.0000          9.688915           -12.638169      00 38 45.3396        12 38 17.4095         140.694692          28.271450     5023.942240
20 8 2012 07 44 46.000   40.000000  -110.000000  2.0000         13.470186            -9.906285      00 53 52.8448        09 54 22.6269         135.710801          28.801545     5006.294644
20 8 2012 07 45 46.000   40.000000  -110.000000  2.0000         17.252774            -7.204677      01 09 00.6658        07 12 16.8372         130.674268          29.058181     5008.935229
20 8 2012 07 46 46.000   40.000000  -110.000000  2.0000         21.027491            -4.562995      01 24 06.5979        04 33 46.7825         125.653397          29.037181     5031.785949
20 8 2012 07 47 46.000   40.000000  -110.000000  2.0000         24.784660            -2.009306      01 39 08.3183        02 00 33.5008         120.715495          28.745305     5074.486315
20 8 2012 07 48 46.000   40.000000  -110.000000  2.0000         28.514320             0.431262      01 54 03.4369        00 25 52.5424         115.921475          28.199288     5136.414256
20 8 2012 07 49 46.000   40.000000  -110.000000  2.0000         32.206530             2.737604      02 08 49.5671        02 44 15.3726         111.321604          27.423768     5216.721634
20 8 2012 07 50 46.000   40.000000  -110.000000  2.0000         35.851589             4.893281      02 23 24.3814        04 53 35.8126         106.953220          26.448595     5314.377978
20 8 2012 07 51 46.000   40.000000  -110.000000  2.0000         39.440327             6.886777      02 37 45.6784        06 53 12.3988         102.840285          25.306040     5428.219988
20 8 2012 07 52 46.000   40.000000  -110.000000  2.0000         42.964282             8.711333      02 51 51.4278        08 42 40.7989          98.994554          24.028358     5556.998984
20 8 2012 07 53 46.000   40.000000  -110.000000  2.0000         46.415913            10.364524      03 05 39.8192        10 21 52.2848          95.417616          22.645924     5699.425940
20 8 2012 07 54 46.000   40.000000  -110.000000  2.0000         49.788709            11.847629      03 19 09.2901        11 50 51.4644          92.103323          21.186045     5854.208932
20 8 2012 07 55 46.000   40.000000  -110.000000  2.0000         53.077259            13.164919      03 32 18.5421        13 09 53.7066          89.040149          19.672360     6020.082554
20 8 2012 07 56 46.000   40.000000  -110.000000  2.0000         56.277303            14.322944      03 45 06.5528        14 19 22.5984          86.213173          18.124686     6195.831502
20 8 2012 07 57 46.000   40.000000  -110.000000  2.0000         59.385702            15.329870      03 57 32.5685        15 19 47.5315          83.605696          16.559197     6380.305218
20 8 2012 07 58 46.000   40.000000  -110.000000  2.0000         62.400390            16.194897      04 09 36.0936        16 11 41.6288          81.200399          14.988766     6572.427734
20 8 2012 07 59 46.000   40.000000  -110.000000  2.0000         65.320283            16.927781      04 21 16.8679        16 55 40.0118          78.980167          13.423416     6771.201487
20 8 2012 08 00 46.000   40.000000  -110.000000  2.0000         68.145198            17.538460      04 32 34.8475        17 32 18.4568          76.928594          11.870760     6975.709646
20 8 2012 08 01 46.000   40.000000  -110.000000  2.0000         70.875731            18.036765      04 43 30.1754        18 02 12.3550          75.030298          10.336438     7185.113729
20 8 2012 08 02 46.000   40.000000  -110.000000  2.0000         73.513144            18.432215      04 54 03.1545        18 25 55.9750          73.271076           8.824498     7398.650519
20 8 2012 08 03 46.000   40.000000  -110.000000  2.0000         76.059252            18.733878      05 04 14.2206        18 44 01.9607          71.637948           7.337731     7615.627681
20 8 2012 08 04 46.000   40.000000  -110.000000  2.0000         78.516319            18.950282      05 14 03.9165        18 57 01.0170          70.119144           5.877940     7835.418790
20 8 2012 08 05 46.000   40.000000  -110.000000  2.0000         80.886954            19.089372      05 23 32.8689        19 05 21.7406          68.704043           4.446174     8057.458126
20 8 2012 08 06 46.000   40.000000  -110.000000  2.0000         83.174028            19.158489      05 32 41.7667        19 09 30.5589          67.383099           3.042901     8281.235480
20 8 2012 08 07 46.000   40.000000  -110.000000  2.0000         85.380595            19.164374      05 41 31.3429        19 09 51.7447          66.147744           1.668159     8506.291354
20 8 2012 08 08 46.000   40.000000  -110.000000  2.0000         87.509822            19.113191      05 50 02.3572        19 06 47.4860          64.990303           0.321671     8732.211384
20 8 2012 08 09 00.521   40.000000  -110.000000  2.0000         88.013854            19.092869      05 52 03.3250        19 05 34.3274          64.721113           0.000000     8786.973455
20 8 2012 11 24 28.337   40.000000  -110.000000  2.0000        314.475674           -16.494299      20 57 54.1616        16 29 39.4780         248.314810           0.000000     7435.348589
20 8 2012 11 25 28.000   40.000000  -110.000000  2.0000        316.520503           -14.991625      21 06 04.9207        14 59 29.8498         248.264250           2.289620     7184.427167
20 8 2012 11 26 28.000   40.000000  -110.000000  2.0000        318.633754           -13.405665      21 14 32.1010        13 24 20.3926         248.203171           4.692155     6934.853833
20 8 2012 11 27 28.000   40.000000  -110.000000  2.0000        320.811868           -11.739664      21 23 14.8484        11 44 22.7887         248.129807           7.203998     6688.701986
20 8 2012 11 28 28.000   40.000000  -110.000000  2.0000        323.063713            -9.988313      21 32 15.2911        09 59 17.9271         248.041724           9.834997     6446.686356
20 8 2012 11 29 28.000   40.000000  -110.000000  2.0000        325.399302            -8.146153      21 41 35.8325        08 08 46.1495         247.935966          12.595750     6209.594954
20 8 2012 11 30 28.000   40.000000  -110.000000  2.0000        327.829931            -6.207748      21 51 19.1833        06 12 27.8911         247.808896          15.497516     5978.296746
20 8 2012 11 31 28.000   40.000000  -110.000000  2.0000        330.368319            -4.167955      22 01 28.3966        04 10 04.6377         247.655990          18.552044     5753.749010
20 8 2012 11 32 28.000   40.000000  -110.000000  2.0000        333.028738            -2.022317      22 12 06.8971        02 01 20.3400         247.471531          21.771291     5537.005020
20 8 2012 11 33 28.000   40.000000  -110.000000  2.0000        335.827135             0.232416      22 23 18.5124        00 13 56.6966         247.248189          25.167002     5329.217914
20 8 2012 11 34 28.000   40.000000  -110.000000  2.0000        338.781196             2.597557      22 35 07.4871        02 35 51.2050         246.976391          28.750098     5131.643609
20 8 2012 11 35 28.000   40.000000  -110.000000  2.0000        341.910333             5.071570      22 47 38.4800        05 04 17.6507         246.643395          32.529841     4945.637509
20 8 2012 11 36 28.000   40.000000  -110.000000  2.0000        345.235515             7.648921      23 00 56.5236        07 38 56.1139         246.231847          36.512728     4772.645319
20 8 2012 11 37 28.000   40.000000  -110.000000  2.0000        348.778912            10.318789      23 15 06.9389        10 19 07.6394         245.717486          40.701159     4614.181764
20 8 2012 11 38 28.000   40.000000  -110.000000  2.0000        352.563187            13.063672      23 30 15.1648        13 03 49.2179         245.065332          45.091835     4471.798987
20 8 2012 11 39 28.000   40.000000  -110.000000  2.0000        356.610323            15.858091      23 46 26.4774        15 51 29.1265         244.223068          49.673950     4347.040407
20 8 2012 11 40 28.000   40.000000  -110.000000  2.0000          0.939913            18.667717      00 03 45.5792        18 40 03.7820         243.108875          54.427337     4241.378081
20 8 2012 11 41 28.000   40.000000  -110.000000  2.0000          5.566683            21.449198      00 22 16.0038        21 26 57.1132         241.587534          59.320330     4156.140215
20 8 2012 11 42 28.000   40.000000  -110.000000  2.0000         10.497378            24.151166      00 41 59.3707        24 09 04.1989         239.419367          64.306996     4092.429590
20 8 2012 11 43 28.000   40.000000  -110.000000  2.0000         15.727079            26.716628      01 02 54.4989        26 42 59.8605         236.139196          69.321326     4051.046073
20 8 2012 11 44 28.000   40.000000  -110.000000  2.0000         21.235600            29.086871      01 24 56.5440        29 05 12.7352         230.729280          74.260541     4032.421103
20 8 2012 11 45 28.000   40.000000  -110.000000  2.0000         26.984666            31.206464      01 47 56.3197        31 12 23.2703         220.597471          78.924095     4036.577774
20 8 2012 11 46 28.000   40.000000  -110.000000  2.0000         32.917166            33.028697      02 11 40.1199        33 01 43.3106         198.387837          82.751644     4063.122400
20 8 2012 11 47 28.000   40.000000  -110.000000  2.0000         38.959242            34.520337      02 35 50.2182        34 31 13.2133         154.783628          84.050666     4111.270519
20 8 2012 11 48 28.000   40.000000  -110.000000  2.0000         45.025748            35.664741      03 00 06.1794        35 39 53.0676         118.597262          81.778739     4179.902881
20 8 2012 11 49 28.000   40.000000  -110.000000  2.0000         51.028107            36.462590      03 24 06.7457        36 27 45.3242         102.245528          77.992002     4267.641047
20 8 2012 11 50 28.000   40.000000  -110.000000  2.0000         56.883096            36.930230      03 47 31.9431        36 55 48.8265          94.363549          73.890568     4372.932620
20 8 2012 11 51 28.000   40.000000  -110.000000  2.0000         62.520262            37.096150      04 10 04.8628        37 05 46.1395          89.933698          69.811020     4494.132736
20 8 2012 11 52 28.000   40.000000  -110.000000  2.0000         67.886655            36.996583      04 31 32.7972        36 59 47.6989          87.156467          65.862725     4629.576618
20 8 2012 11 53 28.000   40.000000  -110.000000  2.0000         72.948236            36.671165      04 51 47.5766        36 40 16.1939          85.282321          62.086870     4777.636375
20 8 2012 11 54 28.000   40.000000  -110.000000  2.0000         77.688513            36.159364      05 10 45.2431        36 09 33.7093          83.951749          58.498004     4936.761493
20 8 2012 11 55 28.000   40.000000  -110.000000  2.0000         82.105519            35.497973      05 28 25.3246        35 29 52.7020          82.972639          55.098055     5105.506383
20 8 2012 11 56 28.000   40.000000  -110.000000  2.0000         86.208078            34.719667      05 44 49.9388        34 43 10.7997          82.233545          51.882322     5282.543953
20 8 2012 11 57 28.000   40.000000  -110.000000  2.0000         90.012250            33.852409      06 00 02.9399        33 51 08.6732          81.665547          48.842503     5466.670967
20 8 2012 11 58 28.000   40.000000  -110.000000  2.0000         93.538318            32.919464      06 14 09.1962        32 55 10.0720          81.223806          45.968438     5656.805719
20 8 2012 11 59 28.000   40.000000  -110.000000  2.0000         96.808538            31.939752      06 27 14.0491        31 56 23.1076          80.877919          43.249143     5851.983344
20 8 2012 12 00 28.000   40.000000  -110.000000  2.0000         99.845522            30.928387      06 39 22.9252        30 55 42.1942          80.606552          40.673486     6051.346760
20 8 2012 12 01 28.000   40.000000  -110.000000  2.0000        102.671200            29.897265      06 50 41.0880        29 53 50.1549          80.394301          38.230585     6254.137357
20 8 2012 12 02 28.000   40.000000  -110.000000  2.0000        105.306209            28.855626      07 01 13.4901        28 51 20.2529          80.229767          35.910054     6459.685170
20 8 2012 12 03 28.000   40.000000  -110.000000  2.0000        107.769572            27.810559      07 11 04.6973        27 48 38.0122          80.104333          33.702139     6667.399311
20 8 2012 12 04 28.000   40.000000  -110.000000  2.0000        110.078585            26.767438      07 20 18.8604        26 46 02.7783          80.011365          31.597782     6876.758965
20 8 2012 12 05 28.000   40.000000  -110.000000  2.0000        112.248823            25.730282      07 28 59.7175        25 43 49.0158          79.945674          29.588634     7087.305137
20 8 2012 12 06 28.000   40.000000  -110.000000  2.0000        114.294223            24.702046      07 37 10.6134        24 42 07.3662          79.903139          27.667045     7298.633216
20 8 2012 12 07 28.000   40.000000  -110.000000  2.0000        116.227207            23.684860      07 44 54.5297        23 41 05.4961          79.880448          25.826029     7510.386348
20 8 2012 12 08 28.000   40.000000  -110.000000  2.0000        118.058822            22.680214      07 52 14.1173        22 40 48.7713          79.874904          24.059227     7722.249587
20 8 2012 12 09 28.000   40.000000  -110.000000  2.0000        119.798879            21.689108      07 59 11.7311        21 41 20.7883          79.884295          22.360853     7933.944754
20 8 2012 12 10 28.000   40.000000  -110.000000  2.0000        121.456093            20.712164      08 05 49.4622        20 42 43.7905          79.906782          20.725653     8145.225948
20 8 2012 12 11 28.000   40.000000  -110.000000  2.0000        123.038204            19.749720      08 12 09.1690        19 44 58.9933          79.940827          19.148856     8355.875625
20 8 2012 12 12 28.000   40.000000  -110.000000  2.0000        124.552101            18.801899      08 18 12.5043        18 48 06.8365          79.985132          17.626125     8565.701181
20 8 2012 12 13 28.000   40.000000  -110.000000  2.0000        126.003919            17.868661      08 24 00.9405        17 52 07.1808          80.038595          16.153521     8774.531977
20 8 2012 12 14 28.000   40.000000  -110.000000  2.0000        127.399131            16.949850      08 29 35.7915        16 56 59.4593          80.100273          14.727457     8982.216751
20 8 2012 12 15 28.000   40.000000  -110.000000  2.0000        128.742633            16.045221      08 34 58.2319        16 02 42.7949          80.169351          13.344669     9188.621360
20 8 2012 12 16 28.000   40.000000  -110.000000  2.0000        130.038810            15.154469      08 40 09.3144        15 09 16.0902          80.245128          12.002182     9393.626809
20 8 2012 12 17 28.000   40.000000  -110.000000  2.0000        131.291599            14.277249      08 45 09.9837        14 16 38.0971          80.326990          10.697279     9597.127528
20 8 2012 12 18 28.000   40.000000  -110.000000  2.0000        132.504543            13.413186      08 50 01.0904        13 24 47.4699          80.414400           9.427475     9799.029871
20 8 2012 12 19 28.000   40.000000  -110.000000  2.0000        133.680841            12.561890      08 54 43.4017        12 33 42.8052          80.506887           8.190496     9999.250794
20 8 2012 12 20 28.000   40.000000  -110.000000  2.0000        134.823380            11.722965      08 59 17.6112        11 43 22.6731          80.604034           6.984257    10197.716695
20 8 2012 12 21 28.000   40.000000  -110.000000  2.0000        135.934782            10.896011      09 03 44.3476        10 53 45.6395          80.705470           5.806843    10394.362397
20 8 2012 12 22 28.000   40.000000  -110.000000  2.0000        137.017424            10.080634      09 08 04.1818        10 04 50.2839          80.810866           4.656491    10589.130246
20 8 2012 12 23 28.000   40.000000  -110.000000  2.0000        138.073475             9.276448      09 12 17.6341        09 16 35.2112          80.919927           3.531579    10781.969323
20 8 2012 12 24 28.000   40.000000  -110.000000  2.0000        139.104912             8.483073      09 16 25.1789        08 28 59.0614          81.032387           2.430608    10972.834734
20 8 2012 12 25 28.000   40.000000  -110.000000  2.0000        140.113543             7.700143      09 20 27.2504        07 42 00.5152          81.148009           1.352192    11161.686993
20 8 2012 12 26 28.000   40.000000  -110.000000  2.0000        141.101028             6.927305      09 24 24.2468        06 55 38.2988          81.266576           0.295050    11348.491466
20 8 2012 12 26 44.953   40.000000  -110.000000  2.0000        141.376425             6.710720      09 25 30.3420        06 42 38.5926          81.300583           0.000042    11400.897978
20 8 2012 15 27 37.462   40.000000  -110.000000  2.0000        350.381575            12.436401      23 21 31.5780        12 26 11.0419         286.422320           0.000001     8014.634006
20 8 2012 15 28 37.000   40.000000  -110.000000  2.0000        352.488818            13.814760      23 29 57.3162        13 48 53.1350         286.276645           2.270397     7826.339832
20 8 2012 15 29 37.000   40.000000  -110.000000  2.0000        354.694282            15.211594      23 38 46.6276        15 12 41.7397         286.108955           4.616557     7641.045340
20 8 2012 15 30 37.000   40.000000  -110.000000  2.0000        356.988903            16.613151      23 47 57.3367        16 36 47.3432         285.918015           7.023226     7460.658468
20 8 2012 15 31 37.000   40.000000  -110.000000  2.0000        359.379992            18.015646      23 57 31.1980        18 00 56.3243         285.701192           9.492352     7285.622013
20 8 2012 15 32 37.000   40.000000  -110.000000  2.0000          1.875108            19.414503      00 07 30.0260        19 24 52.2107         285.455443          12.025615     7116.389822
20 8 2012 15 33 37.000   40.000000  -110.000000  2.0000          4.481945            20.804251      00 17 55.6669        20 48 15.3033         285.177232          14.624337     6953.425119
20 8 2012 15 34 37.000   40.000000  -110.000000  2.0000          7.208155            22.178414      00 28 49.9572        22 10 42.2921         284.862426          17.289364     6797.199022
20 8 2012 15 35 37.000   40.000000  -110.000000  2.0000         10.061136            23.529433      00 40 14.6726        23 31 45.9600         284.506165          20.020972     6648.186801
20 8 2012 15 36 37.000   40.000000  -110.000000  2.0000         13.047727            24.848589      00 52 11.4544        24 50 54.9216         284.102693          22.818724     6506.864944
20 8 2012 15 37 37.000   40.000000  -110.000000  2.0000         16.173837            26.125978      01 04 41.7208        26 07 33.5216         283.645148          25.681341     6373.706457
20 8 2012 15 38 37.000   40.000000  -110.000000  2.0000         19.443977            27.350527      01 17 46.5544        27 21 01.8977         283.125287          28.606548     6249.176075
20 8 2012 15 39 37.000   40.000000  -110.000000  2.0000         22.860739            28.510095      01 31 26.5774        28 30 36.3409         282.533124          31.590945     6133.723307
20 8 2012 15 40 37.000   40.000000  -110.000000  2.0000         26.424199            29.591649      01 45 41.8078        29 35 29.9349         281.856457          34.629847     6027.775974
20 8 2012 15 41 37.000   40.000000  -110.000000  2.0000         30.131309            30.581554      02 00 31.5142        30 34 53.5938         281.080230          37.717150     5931.732305
20 8 2012 15 42 37.000   40.000000  -110.000000  2.0000         33.975311            31.465966      02 15 54.0746        31 27 57.4790         280.185683          40.845175     5845.953291
20 8 2012 15 43 37.000   40.000000  -110.000000  2.0000         37.945303            32.231345      02 31 46.8726        32 13 52.8428         279.149172          44.004552     5770.753708
20 8 2012 15 44 37.000   40.000000  -110.000000  2.0000         42.025973            32.865042      02 48 06.2334        32 51 54.1494         277.940553          47.184045     5706.394502
20 8 2012 15 45 37.000   40.000000  -110.000000  2.0000         46.197630            33.355940      03 04 47.4313        33 21 21.3823         276.520914          50.370356     5653.075544
20 8 2012 15 46 37.000   40.000000  -110.000000  2.0000         50.436625            33.695097      03 21 44.7899        33 41 42.3478         274.839363          53.547857     5610.928901
20 8 2012 15 47 37.000   40.000000  -110.000000  2.0000         54.716111            33.876303      03 38 51.8666        33 52 34.6902         272.828465          56.698138     5580.014308
20 8 2012 15 48 37.000   40.000000  -110.000000  2.0000         59.007154            33.896502      03 56 01.7169        33 53 47.4063         270.397754          59.799267     5560.316315
20 8 2012 15 49 37.000   40.000000  -110.000000  2.0000         63.280106            33.756015      04 13 07.2255        33 45 21.6554         267.424592          62.824585     5551.743240
20 8 2012 15 50 37.000   40.000000  -110.000000  2.0000         67.506035            33.458537      04 30 01.4485        33 27 30.7346         263.741915          65.740699     5554.128752
20 8 2012 15 51 37.000   40.000000  -110.000000  2.0000         71.658063            33.010900      04 46 37.9351        33 00 39.2406         259.123603          68.504261     5567.235429
20 8 2012 15 52 37.000   40.000000  -110.000000  2.0000         75.712509            32.422643      05 02 51.0022        32 25 21.5135         253.272919          71.057161     5590.760284
20 8 2012 15 53 37.000   40.000000  -110.000000  2.0000         79.649657            31.705439      05 18 35.9178        31 42 19.5800         245.832724          73.320188     5624.342040
20 8 2012 15 54 37.000   40.000000  -110.000000  2.0000         83.454145            30.872456      05 33 48.9949        30 52 20.8432         236.463890          75.187731     5667.569449
20 8 2012 15 55 37.000   40.000000  -110.000000  2.0000         87.115025            29.937704      05 48 27.6061        29 56 15.7347         225.062524          76.532109     5719.990626
20 8 2012 15 56 37.000   40.000000  -110.000000  2.0000         90.625501            28.915436      06 02 30.1203        28 54 55.5695         212.098789          77.232802     5781.122446
20 8 2012 15 57 37.000   40.000000  -110.000000  2.0000         93.982477            27.819641      06 15 55.7945        27 49 10.7083         198.744722          77.233180     5850.459977
20 8 2012 15 58 37.000   40.000000  -110.000000  2.0000         97.185973            26.663649      06 28 44.6334        26 39 49.1358         186.384617          76.582630     5927.485041
20 8 2012 15 59 37.000   40.000000  -110.000000  2.0000        100.238533            25.459835      06 40 57.2480        25 27 35.4059         175.890188          75.414211     6011.674680
20 8 2012 16 00 37.000   40.000000  -110.000000  2.0000        103.144625            24.219446      06 52 34.7101        24 13 10.0047         167.428898          73.881860     6102.507995
20 8 2012 16 01 37.000   40.000000  -110.000000  2.0000        105.910106            22.952505      07 03 38.4255        22 57 09.0188         160.751732          72.115725     6199.472259
20 8 2012 16 02 37.000   40.000000  -110.000000  2.0000        108.541768            21.667795      07 14 10.0242        21 40 04.0609         155.494351          70.210409     6302.067964
20 8 2012 16 03 37.000   40.000000  -110.000000  2.0000        111.046950            20.372891      07 24 11.2680        20 22 22.4090         151.323074          68.230155     6409.812347
20 8 2012 16 04 37.000   40.000000  -110.000000  2.0000        113.433261            19.074232      07 33 43.9827        19 04 27.2362         147.974088          66.217482     6522.242891
20 8 2012 16 05 37.000   40.000000  -110.000000  2.0000        115.708341            17.777212      07 42 50.0017        17 46 37.9636         145.250049          64.200329     6638.919013
20 8 2012 16 06 37.000   40.000000  -110.000000  2.0000        117.879694            16.486287      07 51 31.1266        16 29 10.6347         143.005880          62.197026     6759.423461
20 8 2012 16 07 37.000   40.000000  -110.000000  2.0000        119.954582            15.205085      07 59 49.0996        15 12 18.3074         141.134941          60.219544     6883.362982
20 8 2012 16 08 37.000   40.000000  -110.000000  2.0000        121.939936            13.936510      08 07 45.5847        13 56 11.4371         139.558223          58.275597     7010.368479
20 8 2012 16 09 37.000   40.000000  -110.000000  2.0000        123.842320            12.682844      08 15 22.1569        12 40 58.2386         138.216513          56.370008     7140.094743
20 8 2012 16 10 37.000   40.000000  -110.000000  2.0000        125.667901            11.445839      08 22 40.2963        11 26 45.0192         137.064853          54.505613     7272.219882
20 8 2012 16 11 37.000   40.000000  -110.000000  2.0000        127.422444            10.226798      08 29 41.3866        10 13 36.4733         136.068661          52.683866     7406.444626
20 8 2012 16 12 37.000   40.000000  -110.000000  2.0000        129.111312             9.026656      08 36 26.7149        09 01 35.9622         135.200995          50.905260     7542.490864
20 8 2012 16 13 37.000   40.000000  -110.000000  2.0000        130.739486             7.846034      08 42 57.4767        07 50 45.7229         134.440605          49.169607     7680.101287
20 8 2012 16 14 37.000   40.000000  -110.000000  2.0000        132.311580             6.685301      08 49 14.7791        06 41 07.0822         133.770544          47.476249     7819.037754
20 8 2012 16 15 37.000   40.000000  -110.000000  2.0000        133.831857             5.544618      08 55 19.6456        05 32 40.6236         133.177145          45.824201     7959.080240
20 8 2012 16 16 37.000   40.000000  -110.000000  2.0000        135.304257             4.423981      09 01 13.0217        04 25 26.3326         132.649285          44.212259     8100.025659
20 8 2012 16 17 37.000   40.000000  -110.000000  2.0000        136.732420             3.323255      09 06 55.7809        03 19 23.7182         132.177820          42.639077     8241.686713
20 8 2012 16 18 37.000   40.000000  -110.000000  2.0000        138.119705             2.242199      09 12 28.7293        02 14 31.9153         131.755173          41.103219     8383.890777
20 8 2012 16 19 37.000   40.000000  -110.000000  2.0000        139.469215             1.180492      09 17 52.6116        01 10 49.7703         131.375017          39.603209     8526.478832
20 8 2012 16 20 37.000   40.000000  -110.000000  2.0000        140.783817             0.137753      09 23 08.1161        00 08 15.9111         131.032024          38.137552     8669.304449
20 8 2012 16 21 37.000   40.000000  -110.000000  2.0000        142.066162            -0.886443      09 28 15.8788        00 53 11.1942         130.721682          36.704763     8812.232832
20 8 2012 16 22 37.000   40.000000  -110.000000  2.0000        143.318703            -1.892553      09 33 16.4888        01 53 33.1901         130.440142          35.303378     8955.139923
20 8 2012 16 23 37.000   40.000000  -110.000000  2.0000        144.543714            -2.881054      09 38 10.4914        02 52 51.7944         130.184103          33.931968     9097.911565
20 8 2012 16 24 37.000   40.000000  -110.000000  2.0000        145.743304            -3.852435      09 42 58.3929        03 51 08.7669         129.950717          32.589148     9240.442721
20 8 2012 16 25 37.000   40.000000  -110.000000  2.0000        146.919430            -4.807190      09 47 40.6633        04 48 25.8842         129.737511          31.273579     9382.636754
20 8 2012 16 26 37.000   40.000000  -110.000000  2.0000        148.073915            -5.745811      09 52 17.7396        05 44 44.9187         129.542334          29.983971     9524.404760
20 8 2012 16 27 37.000   40.000000  -110.000000  2.0000        149.208455            -6.668784      09 56 50.0292        06 40 07.6235         129.363298          28.719090     9665.664946
20 8 2012 16 28 37.000   40.000000  -110.000000  2.0000        150.324633            -7.576589      10 01 17.9120        07 34 35.7189         129.198743          27.477750     9806.342069
20 8 2012 16 29 37.000   40.000000  -110.000000  2.0000        151.423929            -8.469690      10 05 41.7430        08 28 10.8833         129.047204          26.258822     9946.366906
20 8 2012 16 30 37.000   40.000000  -110.000000  2.0000        152.507727            -9.348540      10 10 01.8546        09 20 54.7453         128.907379          25.061226    10085.675778
20 8 2012 16 31 37.000   40.000000  -110.000000  2.0000        153.577327           -10.213577      10 14 18.5584        10 12 48.8785         128.778110          23.883934    10224.210104
20 8 2012 16 32 37.000   40.000000  -110.000000  2.0000        154.633948           -11.065221      10 18 32.1474        11 03 54.7972         128.658361          22.725964    10361.915994
20 8 2012 16 33 37.000   40.000000  -110.000000  2.0000        155.678738           -11.903876      10 22 42.8970        11 54 13.9541         128.547203          21.586386    10498.743879
20 8 2012 16 34 37.000   40.000000  -110.000000  2.0000        156.712780           -12.729927      10 26 51.0672        12 43 47.7382         128.443799          20.464309    10634.648166
20 8 2012 16 35 37.000   40.000000  -110.000000  2.0000        157.737098           -13.543743      10 30 56.9034        13 32 37.4740         128.347392          19.358890    10769.586922
20 8 2012 16 36 37.000   40.000000  -110.000000  2.0000        158.752659           -14.345673      10 35 00.6381        14 20 44.4211         128.257299          18.269324    10903.521585
20 8 2012 16 37 37.000   40.000000  -110.000000  2.0000        159.760382           -15.136048      10 39 02.4916        15 08 09.7743         128.172895          17.194846    11036.416702
20 8 2012 16 38 37.000   40.000000  -110.000000  2.0000        160.761139           -15.915185      10 43 02.6734        15 54 54.6646         128.093613          16.134729    11168.239679
20 8 2012 16 39 37.000   40.000000  -110.000000  2.0000        161.755763           -16.683378      10 47 01.3831        16 41 00.1594         128.018933          15.088279    11298.960561
20 8 2012 16 40 37.000   40.000000  -110.000000  2.0000        162.745045           -17.440907      10 50 58.8109        17 26 27.2639         127.948377          14.054836    11428.551822
20 8 2012 16 41 37.000   40.000000  -110.000000  2.0000        163.729745           -18.188034      10 54 55.1387        18 11 16.9223         127.881506          13.033772    11556.988178
20 8 2012 16 42 37.000   40.000000  -110.000000  2.0000        164.710587           -18.925005      10 58 50.5409        18 55 30.0189         127.817915          12.024488    11684.246410
