20 8 2007 12 18 15.000  40.000000  -110.000000  2.0000         132.243472            13.509250      08 48 58.4332        13 30 33.3007          80.010153           9.124137     9812.640806
20 8 2007 12 19 15.000  40.000000  -110.000000  2.0000         133.421872            12.661986      08 53 41.2493        12 39 43.1499          80.096710           7.888318    10013.439310
20 8 2007 12 20 15.000  40.000000  -110.000000  2.0000         134.566371            11.826861      08 58 15.9291        11 49 36.6995          80.188235           6.683187    10212.468263
20 8 2007 12 21 15.000  40.000000  -110.000000  2.0000         135.679594            11.003493      09 02 43.1026        11 00 12.5748          80.284334           5.506833    10409.662707
20 8 2007 12 22 15.000  40.000000  -110.000000  2.0000         136.763927            10.191503      09 07 03.3425        10 11 29.4090          80.384657           4.357495    10604.965211
20 8 2007 12 23 15.000  40.000000  -110.000000  2.0000         137.821542             9.390516      09 11 17.1700        09 23 25.8565          80.488889           3.233556    10798.325066
20 8 2007 12 24 15.000  40.000000  -110.000000  2.0000         138.854420             8.600167      09 15 25.0609        08 36 00.6021          80.596749           2.133519    10989.697589
20 8 2007 12 25 15.000  40.000000  -110.000000  2.0000         139.864377             7.820102      09 19 27.4506        07 49 12.3679          80.707983           1.056002    11179.043500
20 8 2007 12 26 14.982  40.000000  -110.000000  2.0000         140.852775             7.050213      09 23 24.6660        07 03 00.7655          80.822326           0.000047    11366.271073
20 8 2007 15 27 24.075  40.000000  -110.000000  2.0000         349.835684            12.217323      23 19 20.5642        12 13 02.3626         286.092707           0.000002     8001.260713
20 8 2007 15 28 24.000  40.000000  -110.000000  2.0000         351.951056            13.615372      23 27 48.2534        13 36 55.3381         285.958528           2.289332     7810.811347
20 8 2007 15 29 24.000  40.000000  -110.000000  2.0000         354.151165            15.024155      23 36 36.2795        15 01 26.9594         285.803849           4.640640     7624.595793
20 8 2007 15 30 24.000  40.000000  -110.000000  2.0000         356.440518            16.438920      23 45 45.7244        16 26 20.1131         285.626591           7.053339     7443.288531
20 8 2007 15 31 24.000  40.000000  -110.000000  2.0000         358.826559            17.855953      23 55 18.3741        17 51 21.4306         285.424184           9.529470     7267.337037
20 8 2007 15 32 24.000  40.000000  -110.000000  2.0000           1.317007            19.270739      00 05 16.0817        19 16 14.6620         285.193654          12.070807     7097.200389
20 8 2007 15 33 24.000  40.000000  -110.000000  2.0000           3.919752            20.677856      00 15 40.7406        20 40 40.2829         284.931541          14.678771     6933.347615
20 8 2007 15 34 24.000  40.000000  -110.000000  2.0000           6.642680            22.070858      00 26 34.2433        22 04 15.0886         284.633796          17.354309     6776.256224
20 8 2007 15 35 24.000  40.000000  -110.000000  2.0000           9.493466            23.442187      00 37 58.4318        23 26 31.8715         284.295650          20.097796     6626.408438
20 8 2007 15 36 24.000  40.000000  -110.000000  2.0000          12.479266            24.783092      00 49 55.0238        24 46 59.1311         283.911447          22.908892     6484.288235
20 8 2007 15 37 24.000  40.000000  -110.000000  2.0000          15.606347            26.083595      01 02 25.5233        26 05 00.9406         283.474432          25.786410     6350.376575
20 8 2007 15 38 24.000  40.000000  -110.000000  2.0000          18.879610            27.332494      01 15 31.1063        27 19 56.9776         282.976476          28.728155     6225.146519
20 8 2007 15 39 24.000  40.000000  -110.000000  2.0000          22.302056            28.517460      01 29 12.4934        28 31 02.8571         282.407706          31.730796     6109.056128
20 8 2007 15 40 24.000  40.000000  -110.000000  2.0000          25.874168            29.625208      01 43 29.8003        29 37 30.7499         281.756032          34.789701     6002.541828
20 8 2007 15 41 24.000  40.000000  -110.000000  2.0000          29.593276            30.641782      01 58 22.3861        30 38 30.4142         281.006491          37.898804     5906.010286
20 8 2007 15 42 24.000  40.000000  -110.000000  2.0000          33.452930            31.552951      02 13 48.7031        31 33 10.6248         280.140381          41.050444     5819.830515
20 8 2007 15 43 24.000  40.000000  -110.000000  2.0000          37.442428            32.344738      02 29 46.1827        32 20 41.0562         279.134042          44.235252     5744.324620
20 8 2007 15 44 24.000  40.000000  -110.000000  2.0000          41.546510            33.004019      02 46 11.1623        33 00 14.4684         277.957176          47.441981     5679.759902
20 8 2007 15 45 24.000  40.000000  -110.000000  2.0000          45.745348            33.519197      03 02 58.8836        33 31 09.1076         276.570471          50.657308     5626.341343
20 8 2007 15 46 24.000  40.000000  -110.000000  2.0000          50.014954            33.880867      03 20 03.5889        33 52 51.1224         274.922198          53.865573     5584.204634
20 8 2007 15 47 24.000  40.000000  -110.000000  2.0000          54.327940            34.082416      03 37 18.7055        34 04 56.6981         272.943308          57.048323     5553.411459
20 8 2007 15 48 24.000  40.000000  -110.000000  2.0000          58.654656            34.120467      03 54 37.1174        34 07 13.6823         270.540339          60.183550     5533.946523
20 8 2007 15 49 24.000  40.000000  -110.000000  2.0000          62.964617            33.995133      04 11 51.5081        33 59 42.4795         267.585207          63.244440     5525.716473
20 8 2007 15 50 24.000  40.000000  -110.000000  2.0000          67.227998            33.710020      04 28 54.7194        33 42 36.0711         263.901065          66.197226     5528.551532
20 8 2007 15 51 24.000  40.000000  -110.000000  2.0000          71.417043            33.271994      04 45 40.0904        33 16 19.1766         259.244536          68.997670     5542.209191
20 8 2007 15 52 24.000  40.000000  -110.000000  2.0000          75.507282            32.690737      05 02 01.7477        32 41 26.6534         253.289625          71.585643     5566.379953
20 8 2007 15 53 24.000  40.000000  -110.000000  2.0000          79.478337            31.978156      05 17 54.8009        31 58 41.3615         245.634247          73.877663     5600.694868
20 8 2007 15 54 24.000  40.000000  -110.000000  2.0000          83.314345            31.147710      05 33 15.4428        31 08 51.7578         235.885811          75.760106     5644.734151
20 8 2007 15 55 24.000  40.000000  -110.000000  2.0000          87.004027            30.213735      05 48 00.9664        30 12 49.4476         223.919095          77.093303     5698.036828
20 8 2007 15 56 24.000  40.000000  -110.000000  2.0000          90.540409            29.190819      06 02 09.6982        29 11 26.9486         210.291305          77.745843     5760.110433
20 8 2007 15 57 24.000  40.000000  -110.000000  2.0000          93.920355            28.093272      06 15 40.8852        28 05 35.7802         196.376940          77.662141     5830.440712
20 8 2007 15 58 24.000  40.000000  -110.000000  2.0000          97.143948            26.934719      06 28 34.5476        26 56 04.9878         183.718783          76.908132     5908.500415
20 8 2007 15 59 24.000  40.000000  -110.000000  2.0000         100.213877            25.727793      06 40 51.3306        25 43 40.0565         173.180013          75.636884     5993.757950
20 8 2007 16 00 24.000  40.000000  -110.000000  2.0000         103.134801            24.483961      06 52 32.3523        24 29 02.2593         164.826261          74.014165     6085.684370
20 8 2007 16 01 24.000  40.000000  -110.000000  2.0000         105.912798            23.213423      07 03 39.0715        23 12 48.3246         158.317764          72.173303     6183.759565
20 8 2007 16 02 24.000  40.000000  -110.000000  2.0000         108.554893            21.925103      07 14 13.1743        21 55 30.3698         153.239287          70.207676     6287.477374
20 8 2007 16 03 24.000  40.000000  -110.000000  2.0000         111.068657            20.626682      07 24 16.4776        20 37 36.0560         149.235185          68.179017     6396.349121
20 8 2007 16 04 24.000  40.000000  -110.000000  2.0000         113.461919            19.324676      07 33 50.8606        19 19 28.8334         146.034594          66.127381     6509.907115
20 8 2007 16 05 24.000  40.000000  -110.000000  2.0000         115.742524            18.024531      07 42 58.2058        18 01 28.3131         143.439575          64.078677     6627.706299
20 8 2007 16 06 24.000  40.000000  -110.000000  2.0000         117.918166            16.730738      07 51 40.3599        16 43 50.6577         141.306848          62.049655     6749.325610
20 8 2007 16 07 24.000  40.000000  -110.000000  2.0000         119.996272            15.446941      07 59 59.1053        15 26 48.9887         139.532210          60.051084     6874.368592
20 8 2007 16 08 24.000  40.000000  -110.000000  2.0000         121.983924            14.176051      08 07 56.1419        14 10 33.7827         138.039034          58.089757     7002.463488
20 8 2007 16 09 24.000  40.000000  -110.000000  2.0000         123.887816            12.920346      08 15 33.0759        12 55 13.2445         136.770196          56.169795     7133.262923
20 8 2007 16 10 24.000  40.000000  -110.000000  2.0000         125.714228            11.681569      08 22 51.4148        11 40 53.6487         135.682499          54.293487     7266.443269
20 8 2007 16 11 24.000  40.000000  -110.000000  2.0000         127.469025            10.461012      08 29 52.5659        10 27 39.6419         134.742809          52.461858     7401.703895
20 8 2007 16 12 24.000  40.000000  -110.000000  2.0000         129.157653             9.259591      08 36 37.8367        09 15 34.5282         133.925374          50.675058     7538.765652
20 8 2007 16 13 24.000  40.000000  -110.000000  2.0000         130.785168             8.077912      08 43 08.4403        08 04 40.4817         133.209912          48.932627     7677.370471
20 8 2007 16 14 24.000  40.000000  -110.000000  2.0000         132.356243             6.916323      08 49 25.4984        06 54 58.7640         132.580269          47.233683     7817.279686
20 8 2007 16 15 24.000  40.000000  -110.000000  2.0000         133.875198             5.774971      08 55 30.0474        05 46 29.8939         132.023433          45.577060     7958.272943
20 8 2007 16 16 24.000  40.000000  -110.000000  2.0000         135.346016             4.653831      09 01 23.0438        04 39 13.7934         131.528816          43.961402     8100.146993
20 8 2007 16 17 24.000  40.000000  -110.000000  2.0000         136.772375             3.552753      09 07 05.3700        03 33 09.9109         131.087726          42.385238     8242.714512
20 8 2007 16 18 24.000  40.000000  -110.000000  2.0000         138.157667             2.471479      09 12 37.8401        02 28 17.3244         130.692960          40.847028     8385.802960
20 8 2007 16 19 24.000  40.000000  -110.000000  2.0000         139.505022             1.409674      09 18 01.2053        01 24 34.8269         130.338503          39.345207     8529.253491
20 8 2007 16 20 24.000  40.000000  -110.000000  2.0000         140.817331             0.366944      09 23 16.1594        00 22 00.9971         130.019295          37.878207     8672.919925
20 8 2007 16 21 24.000  40.000000  -110.000000  2.0000         142.097263            -0.657151      09 28 23.3431        00 39 25.7424         129.731049          36.444476     8816.667771
20 8 2007 16 22 24.000  40.000000  -110.000000  2.0000         143.347288            -1.663077      09 33 23.3492        01 39 47.0774         129.470109          35.042499     8960.373322
20 8 2007 16 23 24.000  40.000000  -110.000000  2.0000         144.569694            -2.651323      09 38 16.7265        02 39 04.7634         129.233340          33.670800     9103.922801
20 8 2007 16 24 24.000  40.000000  -110.000000  2.0000         145.766599            -3.622387      09 43 03.9838        03 37 20.5946         129.018036          32.327954     9247.211582
20 8 2007 16 25 24.000  40.000000  -110.000000  2.0000         146.939972            -4.576772      09 47 45.5933        04 34 36.3782         128.821851          31.012586     9390.143453
20 8 2007 16 26 24.000  40.000000  -110.000000  2.0000         148.091642            -5.514976      09 52 21.9940        05 30 53.9150         128.642737          29.723378     9532.629945
20 8 2007 16 27 24.000  40.000000  -110.000000  2.0000         149.223310            -6.437495      09 56 53.5945        06 26 14.9831         128.478905          28.459070     9674.589709
20 8 2007 16 28 24.000  40.000000  -110.000000  2.0000         150.336566            -7.344813      10 01 20.7759        07 20 41.3257         128.328776          27.218454     9815.947947
20 8 2007 16 29 24.000  40.000000  -110.000000  2.0000         151.432893            -8.237400      10 05 43.8942        08 14 14.6416         128.190958          26.000382     9956.635880
20 8 2007 16 30 24.000  40.000000  -110.000000  2.0000         152.513677            -9.115716      10 10 03.2824        09 06 56.5782         128.064214          24.803756    10096.590268
20 8 2007 16 31 24.000  40.000000  -110.000000  2.0000         153.580219            -9.980202      10 14 19.2526        09 58 48.7257         127.947444          23.627533    10235.752964
20 8 2007 16 32 24.000  40.000000  -110.000000  2.0000         154.633742           -10.831282      10 18 32.0981        10 49 52.6137         127.839661          22.470721    10374.070505
20 8 2007 16 33 24.000  40.000000  -110.000000  2.0000         155.675393           -11.669364      10 22 42.0944        11 40 09.7086         127.739983          21.332375    10511.493739
20 8 2007 16 34 24.000  40.000000  -110.000000  2.0000         156.706257           -12.494837      10 26 49.5016        12 29 41.4119         127.647614          20.211597    10647.977479
20 8 2007 16 35 24.000  40.000000  -110.000000  2.0000         157.727354           -13.308072      10 30 54.5650        13 18 29.0596         127.561834          19.107534    10783.480189
20 8 2007 16 36 24.000  40.000000  -110.000000  2.0000         158.739654           -14.109423      10 34 57.5170        14 06 33.9216         127.481992          18.019374    10917.963695
20 8 2007 16 37 24.000  40.000000  -110.000000  2.0000         159.744074           -14.899223      10 38 58.5777        14 53 57.2026         127.407495          16.946345    11051.392914
20 8 2007 16 38 24.000  40.000000  -110.000000  2.0000         160.741485           -15.677790      10 42 57.9563        15 40 40.0422         127.337801          15.887714    11183.735617
20 8 2007 16 39 24.000  40.000000  -110.000000  2.0000         161.732716           -16.445421      10 46 55.8519        16 26 43.5163         127.272416          14.842782    11314.962199
20 8 2007 16 40 24.000  40.000000  -110.000000  2.0000         162.718560           -17.202399      10 50 52.4543        17 12 08.6379         127.210885          13.810885    11445.045474
20 8 2007 16 41 24.000  40.000000  -110.000000  2.0000         163.699771           -17.948988      10 54 47.9451        17 56 56.3584         127.152788          12.791391    11573.960485
20 8 2007 16 42 24.000  40.000000  -110.000000  2.0000         164.677075           -18.685436      10 58 42.4980        18 41 07.5692         127.097740          11.783696    11701.684331
20 8 2007 16 43 24.000  40.000000  -110.000000  2.0000         165.651165           -19.411973      11 02 36.2797        19 24 43.1027         127.045382          10.787228    11828.196001
20 8 2007 16 44 24.000  40.000000  -110.000000  2.0000         166.622710           -20.128815      11 06 29.4505        20 07 43.7342         126.995381           9.801438    11953.476233
